,Rk_g,Player,Age_g,Team_g,Pos_g,G_g,GS_g,MP_g,FG_g,FGA_g,FG%_g,3P_g,3PA_g,3P%_g,2P_g,2PA_g,2P%_g,eFG%_g,FT_g,FTA_g,FT%_g,ORB_g,DRB_g,TRB_g,AST_g,STL_g,BLK_g,TOV_g,PF_g,PTS_g,Awards_g,PTS_tot,AST_tot,TRB_tot,STL_tot,BLK_tot,FT_tot,FTA_tot,FG_tot,FGA_tot,3P_tot,TOV_tot,Fpoints_tot,Fpoints_avg_G,Fpoints_avg_min,Fpoints_per36, Rk,Pos_per,Tm,G_per,MP_per,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional,Rk_per,Team_per,Pos,G,GS_per,MP,FG_per,FGA_per,FG%_per,3P_per,3PA_per,3P%_per,2P_per,2PA_per,2P%_per,eFG%_per,FT_per,FTA_per,FT%_per,ORB_per,DRB_per,TRB_per,AST_per,STL_per,BLK_per,TOV_per,PF_per,PTS_per,Awards_per
975,428.0,Yuta Watanabe,29.0,2TM,SF,34.0,0.0,13.6,1.2,3.4,0.353,0.7,2.5,0.294,0.5,0.9,0.516,0.461,0.3,0.5,0.588,0.3,1.3,1.6,0.4,0.4,0.2,0.6,1.1,3.4,,115.6,13.600000000000001,54.400000000000006,13.600000000000001,6.800000000000001,10.2,17.0,40.8,115.6,23.799999999999997,20.4,220.99999999999994,6.499999999999998,0.4779411764705881,17.20588235294117,542,SF,TOT,34,464,4.7,0.474,0.733,0.147,2.8,10.1,6.5,4.2,1.3,1.3,13.3,13.3,-0.5,0.4,-0.1,-0.009,-5.3,-1.1,-6.4,-0.5,watanyu01,500.0,2TM,SF,34.0,0.0,464.0,3.2,9.0,0.353,1.9,6.6,0.294,1.2,2.4,0.516,0.461,0.8,1.3,0.588,0.9,3.3,4.2,1.2,0.9,0.5,1.5,3.0,9.1,
984,429.0,Buddy Boeheim,24.0,DET,SF,10.0,0.0,8.4,0.9,2.9,0.31,0.8,2.5,0.32,0.1,0.4,0.25,0.448,0.8,1.0,0.8,0.3,0.7,1.0,0.3,0.0,0.1,0.0,0.5,3.4,,34.0,3.0,10.0,0.0,1.0,8.0,10.0,9.0,29.0,8.0,0.0,49.0,4.9,0.5833333333333334,21.0,340,SF,DET,10,84,9.1,0.509,0.862,0.345,3.9,9.5,6.6,4.8,0.0,1.0,0.0,17.0,0.1,0.0,0.1,0.047,-0.7,-2.8,-3.5,0.0,boehebu01,262.0,DET,SF,10.0,0.0,84.0,3.9,12.4,0.31,3.4,10.7,0.32,0.4,1.7,0.25,0.448,3.4,4.3,0.8,1.3,3.0,4.3,1.3,0.0,0.4,0.0,2.1,14.6,
985,430.0,Moses Brown,24.0,POR,C,22.0,5.0,9.1,1.5,3.0,0.508,0.0,0.0,,1.5,3.0,0.508,0.508,0.4,1.4,0.29,1.7,2.2,3.9,0.3,0.2,0.3,0.5,1.2,3.4,,74.8,6.6,85.8,4.4,6.6,8.8,30.799999999999997,33.0,66.0,0.0,11.0,173.8,7.9,0.8681318681318682,31.252747252747255,476,C,POR,22,200,14.5,0.477,0.0,0.477,19.6,29.2,24.1,5.4,1.2,3.2,12.3,19.1,-0.1,0.2,0.2,0.044,-4.1,-2.4,-6.5,-0.2,brownmo01,312.0,POR,C,22.0,5.0,200.0,5.9,11.7,0.508,0.0,0.0,,5.9,11.7,0.508,0.508,1.6,5.6,0.29,6.7,8.8,15.5,1.3,0.9,1.3,2.0,4.9,13.5,
986,431.0,Wenyen Gabriel,26.0,MEM,PF,5.0,0.0,16.2,1.6,4.4,0.364,0.2,1.2,0.167,1.4,3.2,0.438,0.386,0.0,1.0,0.0,1.4,3.6,5.0,0.6,0.4,0.4,1.6,2.0,3.4,,17.0,3.0,25.0,2.0,2.0,0.0,5.0,8.0,22.0,1.0,8.0,38.0,7.6,0.4691358024691358,16.88888888888889,487,PF,MEM,5,81,2.3,0.351,0.273,0.227,9.1,25.3,16.9,5.3,1.2,2.3,24.8,17.0,-0.3,0.1,-0.2,-0.123,-10.6,-1.9,-12.5,-0.2,gabriwe01,531.0,MEM,PF,5.0,0.0,81.0,3.6,9.8,0.364,0.4,2.7,0.167,3.1,7.1,0.438,0.386,0.0,2.2,0.0,3.1,8.0,11.1,1.3,0.9,0.9,3.6,4.4,7.6,
987,432.0,Nassir Little,23.0,PHO,SF,45.0,2.0,10.2,1.3,2.8,0.46,0.5,1.6,0.3,0.8,1.2,0.667,0.544,0.4,0.4,0.85,0.3,1.4,1.7,0.5,0.2,0.2,0.3,0.9,3.4,,153.0,22.5,76.5,9.0,9.0,18.0,18.0,58.5,125.99999999999999,22.5,13.5,333.0,7.4,0.7254901960784315,26.117647058823533,405,SF,PHO,45,458,9.9,0.572,0.565,0.161,3.6,14.3,9.3,6.1,1.1,1.9,9.5,13.9,0.3,0.4,0.7,0.074,-2.4,-0.6,-3.0,-0.1,littlna01,392.0,PHO,SF,45.0,2.0,458.0,4.5,9.7,0.46,1.7,5.5,0.3,2.8,4.2,0.667,0.544,1.3,1.6,0.85,1.1,4.8,5.9,1.7,0.8,0.8,1.1,3.1,11.9,
988,433.0,Jalen McDaniels,26.0,TOR,SF,50.0,1.0,10.8,1.3,3.8,0.344,0.2,1.4,0.169,1.1,2.4,0.449,0.376,0.5,0.7,0.73,0.4,1.2,1.6,0.7,0.4,0.1,0.6,1.0,3.4,,170.0,35.0,80.0,20.0,5.0,25.0,35.0,65.0,190.0,10.0,30.0,300.0,6.0,0.5555555555555555,19.999999999999996,566,SF,TOR,50,538,5.0,0.412,0.376,0.196,3.6,12.7,8.1,9.1,1.7,1.0,12.8,18.7,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9.0,-1.0,mcdanja01,416.0,TOR,SF,50.0,1.0,538.0,4.3,12.6,0.344,0.8,4.8,0.169,3.5,7.9,0.449,0.376,1.8,2.5,0.73,1.2,4.1,5.3,2.5,1.3,0.4,2.0,3.5,11.3,
989,434.0,Jaden Springer,21.0,2TM,PG,49.0,2.0,10.3,1.2,3.0,0.399,0.2,1.0,0.208,1.0,2.0,0.49,0.432,0.7,0.9,0.833,0.7,0.9,1.6,0.9,0.7,0.3,0.7,1.3,3.3,,161.7,44.1,78.4,34.3,14.7,34.3,44.1,58.8,147.0,9.8,34.3,426.29999999999995,8.7,0.8446601941747571,30.407766990291258,469,SG-PG,TOT,49,507,10.7,0.49,0.324,0.284,7.1,9.8,8.4,11.5,3.5,2.7,17.0,17.1,-0.3,0.8,0.6,0.052,-4.9,1.5,-3.4,-0.2,sprinja01,401.0,2TM,PG,49.0,2.0,507.0,4.2,10.5,0.399,0.7,3.4,0.208,3.5,7.1,0.49,0.432,2.5,3.0,0.833,2.3,3.2,5.5,3.1,2.6,1.1,2.4,4.7,11.6,
998,435.0,Charles Bassey,23.0,SAS,C,19.0,0.0,10.8,1.5,2.1,0.725,0.0,0.1,0.0,1.5,2.1,0.744,0.725,0.3,0.3,0.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3,,62.699999999999996,20.900000000000002,76.0,7.6000000000000005,17.1,5.7,5.7,28.5,39.9,0.0,15.200000000000001,266.0,14.0,1.2962962962962963,46.666666666666664,241,C,SAS,19,205,17.7,0.739,0.025,0.15,12.0,28.2,20.0,14.1,1.9,6.9,26.0,11.9,0.3,0.4,0.7,0.157,-1.8,3.1,1.3,0.2,bassech01,427.0,SAS,C,19.0,0.0,205.0,5.1,7.0,0.725,0.0,0.2,0.0,5.1,6.8,0.744,0.725,0.9,1.1,0.833,4.0,9.3,13.3,3.7,1.4,3.0,2.6,5.4,11.1,
999,436.0,Micah Potter,25.0,UTA,PF,16.0,0.0,11.6,1.2,2.5,0.475,0.6,1.3,0.429,0.6,1.2,0.526,0.588,0.4,0.5,0.75,0.6,2.1,2.7,0.4,0.3,0.4,0.3,0.9,3.3,,52.8,6.4,43.2,4.8,6.4,6.4,8.0,19.2,40.0,9.6,4.8,150.4,9.4,0.810344827586207,29.172413793103452,325,PF,UTA,16,186,11.0,0.609,0.525,0.2,6.0,19.4,12.7,4.2,1.0,2.9,10.3,10.9,0.2,0.1,0.3,0.075,-1.4,-0.9,-2.3,0.0,pottemi01,464.0,UTA,PF,16.0,0.0,186.0,3.7,7.7,0.475,1.7,4.1,0.429,1.9,3.7,0.526,0.588,1.2,1.5,0.75,1.9,6.4,8.3,1.2,0.8,1.2,1.0,2.7,10.3,
1000,437.0,Dwight Powell,32.0,DAL,C,63.0,9.0,13.3,1.1,1.7,0.679,0.0,0.0,0.333,1.1,1.6,0.689,0.684,1.0,1.4,0.708,1.5,1.9,3.4,1.3,0.4,0.3,0.5,1.8,3.3,,207.89999999999998,81.9,214.2,25.200000000000003,18.9,63.0,88.19999999999999,69.30000000000001,107.1,0.0,31.5,705.6000000000001,11.200000000000003,0.8421052631578949,30.315789473684216,188,C,DAL,63,836,14.5,0.716,0.028,0.84,12.7,15.2,14.0,12.4,1.5,2.1,18.1,9.1,2.2,0.9,3.1,0.181,-1.1,0.8,-0.3,0.4,poweldw01,505.0,DAL,C,63.0,9.0,836.0,3.1,4.6,0.679,0.0,0.1,0.333,3.1,4.4,0.689,0.684,2.7,3.8,0.708,4.2,5.0,9.2,3.6,1.1,0.9,1.4,4.9,9.0,
1001,438.0,Terquavion Smith,21.0,PHI,PG,16.0,0.0,5.3,1.1,2.9,0.391,0.8,2.2,0.371,0.3,0.7,0.455,0.533,0.2,0.3,0.6,0.0,0.3,0.3,0.8,0.5,0.0,0.4,0.5,3.3,,52.8,12.8,4.8,8.0,0.0,3.2,4.8,17.6,46.4,12.8,6.4,102.4,6.4,1.207547169811321,43.47169811320755,281,PG,PHI,16,84,14.8,0.539,0.761,0.109,0.0,5.4,2.6,22.1,4.7,0.0,12.7,28.4,0.0,0.1,0.1,0.05,0.3,0.5,0.8,0.1,smithte01,59.0,PHI,PG,16.0,0.0,84.0,7.7,19.7,0.391,5.6,15.0,0.371,2.1,4.7,0.455,0.533,1.3,2.1,0.6,0.0,1.7,1.7,5.1,3.4,0.0,3.0,3.4,22.3,
1002,439.0,Garrett Temple,37.0,TOR,SG,27.0,2.0,10.7,1.1,2.9,0.372,0.4,1.5,0.3,0.6,1.4,0.447,0.449,0.7,0.8,0.818,0.7,1.0,1.7,1.0,0.4,0.1,0.5,1.0,3.3,,89.1,27.0,45.9,10.8,2.7,18.9,21.6,29.700000000000003,78.3,10.8,13.5,205.20000000000005,7.600000000000001,0.7102803738317759,25.570093457943933,480,SG,TOR,27,289,9.5,0.502,0.513,0.282,6.7,10.5,8.6,12.5,2.0,0.9,13.8,15.0,0.0,0.2,0.2,0.032,-3.4,-1.2,-4.7,-0.2,templga01,438.0,TOR,SG,27.0,2.0,289.0,3.6,9.7,0.372,1.5,5.0,0.3,2.1,4.7,0.447,0.449,2.2,2.7,0.818,2.2,3.4,5.6,3.5,1.5,0.4,1.7,3.5,11.0,
1003,440.0,Tristan Thompson,32.0,CLE,C,49.0,0.0,11.2,1.5,2.4,0.608,0.0,0.0,0.0,1.5,2.4,0.613,0.608,0.3,1.1,0.288,1.5,2.1,3.6,1.0,0.2,0.3,0.6,1.2,3.3,,161.7,49.0,176.4,9.8,14.7,14.7,53.900000000000006,73.5,117.6,0.0,29.4,465.50000000000006,9.500000000000002,0.8482142857142859,30.535714285714292,259,C,CLE,49,549,13.9,0.563,0.008,0.433,15.1,20.4,17.8,12.7,1.1,2.3,16.9,13.8,0.6,0.8,1.4,0.119,-2.1,0.6,-1.4,0.1,thomptr01,453.0,CLE,C,49.0,0.0,549.0,4.8,7.9,0.608,0.0,0.1,0.0,4.8,7.8,0.613,0.608,1.0,3.4,0.288,4.8,6.6,11.4,3.3,0.8,0.9,1.9,3.9,10.6,
1004,441.0,Oscar Tshiebwe,24.0,IND,PF,8.0,0.0,5.3,1.3,2.5,0.5,0.0,0.0,,1.3,2.5,0.5,0.5,0.8,1.0,0.75,1.0,1.0,2.0,0.3,0.3,0.1,0.0,0.4,3.3,,26.4,2.4,16.0,2.4,0.8,6.4,8.0,10.4,20.0,0.0,0.0,59.2,7.4,1.3962264150943398,50.26415094339623,337,PF,IND,8,42,24.8,0.553,0.0,0.4,21.6,21.6,21.6,6.4,2.2,1.9,0.0,23.5,0.1,0.0,0.2,0.221,4.5,-2.3,2.2,0.0,tshieos01,60.0,IND,PF,8.0,0.0,42.0,8.6,17.1,0.5,0.0,0.0,,8.6,17.1,0.5,0.5,5.1,6.9,0.75,6.9,6.9,13.7,1.7,1.7,0.9,0.0,2.6,22.3,
1005,442.0,Kira Lewis Jr.,22.0,3TM,PG,28.0,0.0,9.5,1.2,3.3,0.37,0.1,1.2,0.121,1.1,2.1,0.508,0.391,0.6,0.7,0.85,0.3,0.6,0.9,1.3,0.3,0.1,0.5,0.5,3.2,,89.60000000000001,36.4,25.2,8.4,2.8000000000000003,16.8,19.599999999999998,33.6,92.39999999999999,2.8000000000000003,14.0,179.20000000000002,6.4,0.6736842105263158,24.25263157894737,512,PG,TOT,28,265,8.6,0.441,0.359,0.217,3.8,7.0,5.4,18.8,1.7,0.7,12.2,18.5,-0.2,0.2,0.0,-0.005,-4.4,-1.4,-5.8,-0.3,lewiski01,387.0,3TM,PG,28.0,0.0,265.0,4.6,12.5,0.37,0.5,4.5,0.121,4.1,8.0,0.508,0.391,2.3,2.7,0.85,1.2,2.3,3.5,5.0,1.2,0.3,1.9,1.8,12.1,
1021,443.0,A.J. Lawson,23.0,DAL,SG,42.0,0.0,7.4,1.3,2.9,0.446,0.3,1.2,0.26,1.0,1.7,0.577,0.5,0.4,0.5,0.652,0.3,0.9,1.2,0.5,0.2,0.1,0.3,0.5,3.2,,134.4,21.0,50.4,8.4,4.2,16.8,21.0,54.6,121.8,12.6,12.6,247.8,5.9,0.7972972972972973,28.7027027027027,479,SG,DAL,42,311,11.2,0.519,0.413,0.19,4.9,12.6,8.8,8.9,1.5,0.8,9.6,20.0,0.0,0.3,0.2,0.036,-3.1,-1.5,-4.6,-0.2,lawsoaj01,216.0,DAL,SG,42.0,0.0,311.0,6.3,14.0,0.446,1.5,5.8,0.26,4.7,8.2,0.577,0.5,1.7,2.7,0.652,1.6,4.2,5.8,2.3,1.2,0.3,1.6,2.5,15.7,
1022,444.0,Boban Marjanović,35.0,HOU,C,14.0,0.0,5.1,1.3,2.4,0.529,0.0,0.1,0.0,1.3,2.3,0.563,0.529,0.6,1.0,0.643,0.5,1.8,2.3,0.4,0.1,0.1,0.4,0.4,3.2,,44.800000000000004,5.6000000000000005,32.199999999999996,1.4000000000000001,1.4000000000000001,8.4,14.0,18.2,33.6,0.0,5.6000000000000005,85.39999999999999,6.1,1.196078431372549,43.05882352941176,333,C,HOU,14,71,21.1,0.56,0.059,0.412,10.5,38.2,24.2,13.9,0.7,2.6,11.1,27.0,0.1,0.1,0.2,0.128,0.2,-0.5,-0.3,0.0,marjabo01,52.0,HOU,C,14.0,0.0,71.0,9.1,17.2,0.529,0.0,1.0,0.0,9.1,16.2,0.563,0.529,4.6,7.1,0.643,3.5,12.7,16.2,3.0,0.5,1.0,2.5,2.5,22.8,
1023,445.0,Zeke Nnaji,23.0,DEN,PF,58.0,0.0,9.9,1.2,2.6,0.463,0.1,0.4,0.261,1.1,2.2,0.5,0.483,0.7,1.1,0.677,1.1,1.1,2.2,0.6,0.3,0.7,0.5,1.4,3.2,,185.60000000000002,34.8,127.60000000000001,17.4,40.599999999999994,40.599999999999994,63.800000000000004,69.6,150.8,5.800000000000001,29.0,527.8000000000001,9.100000000000001,0.9191919191919193,33.09090909090909,459,PF,DEN,58,576,12.4,0.528,0.154,0.416,12.1,12.2,12.1,7.0,1.3,5.6,13.3,15.4,0.4,0.8,1.2,0.099,-3.8,0.1,-3.7,-0.2,nnajize01,403.0,DEN,PF,58.0,0.0,576.0,4.3,9.3,0.463,0.4,1.4,0.261,3.9,7.9,0.5,0.483,2.6,3.9,0.677,3.8,4.1,7.9,2.0,0.9,2.4,1.7,5.1,11.6,
1024,446.0,Ish Smith,35.0,CHO,PG,43.0,5.0,17.2,1.5,3.7,0.418,0.1,0.2,0.5,1.4,3.5,0.413,0.43,0.1,0.1,0.75,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2,,137.6,146.2,77.4,17.2,4.3,4.3,4.3,64.5,159.1,4.3,47.300000000000004,472.9999999999999,10.999999999999998,0.6395348837209301,23.023255813953487,564,PG,CHO,43,741,6.8,0.435,0.051,0.025,1.6,10.2,5.8,26.4,1.1,0.5,22.7,12.3,-0.5,0.2,-0.4,-0.025,-5.6,-1.2,-6.8,-0.9,smithis01,537.0,CHO,PG,43.0,5.0,741.0,3.2,7.7,0.418,0.2,0.4,0.5,3.0,7.3,0.413,0.43,0.1,0.2,0.75,0.5,3.2,3.7,7.0,0.8,0.2,2.3,2.4,6.8,
1025,447.0,JT Thor,21.0,CHO,PF,63.0,3.0,12.4,1.3,2.9,0.437,0.4,1.3,0.346,0.8,1.6,0.51,0.514,0.2,0.3,0.55,0.7,1.6,2.3,0.5,0.2,0.4,0.2,1.0,3.2,,201.60000000000002,31.5,144.89999999999998,12.600000000000001,25.200000000000003,12.600000000000001,18.9,81.9,182.7,25.200000000000003,12.600000000000001,535.5,8.5,0.6854838709677419,24.677419354838708,536,PF,CHO,63,781,9.1,0.519,0.443,0.109,6.0,15.3,10.5,5.1,0.7,3.2,7.3,11.7,0.2,0.3,0.6,0.034,-3.5,-1.1,-4.5,-0.5,thorjt01,499.0,CHO,PF,63.0,3.0,781.0,3.7,8.4,0.437,1.3,3.7,0.346,2.4,4.7,0.51,0.514,0.5,0.9,0.55,2.0,4.7,6.7,1.3,0.5,1.2,0.7,2.8,9.2,
1026,448.0,Brandon Williams,24.0,DAL,PG,17.0,0.0,6.6,1.2,3.2,0.37,0.2,0.9,0.2,1.0,2.3,0.436,0.398,0.6,1.0,0.647,0.2,0.5,0.8,1.0,0.1,0.1,0.4,0.2,3.2,,54.400000000000006,17.0,13.600000000000001,1.7000000000000002,1.7000000000000002,10.2,17.0,20.4,54.400000000000006,3.4000000000000004,6.800000000000001,84.99999999999997,4.999999999999998,0.7575757575757573,27.272727272727266,454,PG,DAL,17,113,9.3,0.439,0.278,0.315,3.9,8.7,6.3,20.9,0.4,0.8,10.2,26.0,-0.2,0.1,-0.1,-0.044,-2.7,-2.8,-5.5,-0.1,willibr03,174.0,DAL,PG,17.0,0.0,113.0,6.4,17.2,0.37,1.0,4.8,0.2,5.4,12.4,0.436,0.398,3.5,5.4,0.647,1.3,2.9,4.1,5.4,0.3,0.3,2.2,1.3,17.2,
1027,449.0,Wesley Matthews,37.0,ATL,SG,36.0,3.0,11.5,0.9,2.7,0.351,0.7,1.9,0.348,0.3,0.8,0.357,0.474,0.5,0.7,0.75,0.3,1.2,1.5,0.6,0.4,0.3,0.2,1.2,3.1,,111.60000000000001,21.599999999999998,54.0,14.4,10.799999999999999,18.0,25.2,32.4,97.2,25.2,7.2,280.80000000000007,7.800000000000002,0.6782608695652176,24.417391304347834,414,SG,ATL,36,413,8.2,0.511,0.711,0.247,2.3,12.1,7.0,6.9,1.9,2.4,6.9,11.7,0.2,0.3,0.4,0.049,-3.1,0.3,-2.8,-0.1,matthwe02,486.0,ATL,SG,36.0,3.0,413.0,3.0,8.5,0.351,2.1,6.0,0.348,0.9,2.4,0.357,0.474,1.6,2.1,0.75,0.8,3.8,4.6,2.0,1.4,1.0,0.7,3.7,9.6,
1028,450.0,Dalen Terry,21.0,CHI,SG,59.0,2.0,11.5,1.2,2.7,0.439,0.3,1.3,0.23,0.9,1.4,0.627,0.494,0.4,0.7,0.581,0.5,1.4,1.9,1.4,0.5,0.3,0.5,1.4,3.1,,182.9,82.6,112.1,29.5,17.7,23.6,41.3,70.8,159.3,17.7,29.5,572.3,9.7,0.8434782608695651,30.365217391304345,304,SG,CHI,59,681,10.2,0.512,0.471,0.274,4.7,14.1,9.3,15.6,2.0,2.7,15.4,13.4,0.1,0.7,0.8,0.06,-3.4,1.1,-2.3,0.0,terryda01,488.0,CHI,SG,59.0,2.0,681.0,3.6,8.3,0.439,0.9,3.9,0.23,2.7,4.4,0.627,0.494,1.3,2.3,0.581,1.5,4.4,6.0,4.3,1.4,1.0,1.7,4.3,9.5,
1029,451.0,Gabe Vincent,27.0,LAL,PG,11.0,0.0,19.8,1.4,4.5,0.306,0.3,2.5,0.107,1.1,1.9,0.571,0.337,0.1,0.2,0.5,0.4,0.5,0.8,1.9,0.8,0.0,0.5,1.7,3.1,,34.1,20.9,8.8,8.8,0.0,1.1,2.2,15.399999999999999,49.5,3.3,5.5,92.39999999999998,8.399999999999999,0.42424242424242414,15.27272727272727,486,PG,LAL,11,218,3.1,0.341,0.571,0.041,2.1,2.4,2.3,11.6,2.0,0.0,9.1,10.9,-0.3,0.1,-0.1,-0.033,-6.9,0.4,-6.5,-0.2,vincega01,550.0,LAL,PG,11.0,0.0,218.0,2.5,8.1,0.306,0.5,4.6,0.107,2.0,3.5,0.571,0.337,0.2,0.3,0.5,0.7,0.8,1.5,3.5,1.5,0.0,0.8,3.1,5.6,
1030,452.0,Mike Muscala,32.0,3TM,C,53.0,6.0,11.3,1.1,2.9,0.359,0.5,1.8,0.292,0.5,1.1,0.467,0.449,0.3,0.5,0.68,0.7,1.6,2.4,0.7,0.2,0.2,0.4,1.0,3.0,,159.0,37.099999999999994,127.19999999999999,10.600000000000001,10.600000000000001,15.899999999999999,26.5,58.300000000000004,153.7,26.5,21.200000000000003,381.6,7.2,0.6371681415929203,22.938053097345133,540,C,TOT,53,600,7.5,0.47,0.615,0.16,7.0,15.8,11.3,7.6,0.7,1.8,11.6,13.4,-0.2,0.3,0.1,0.009,-3.9,-1.4,-5.3,-0.5,muscami01,491.0,3TM,C,53.0,6.0,600.0,3.4,9.4,0.359,1.7,5.8,0.292,1.7,3.6,0.467,0.449,1.0,1.5,0.68,2.3,5.2,7.5,2.2,0.5,0.8,1.3,3.1,9.4,
1046,453.0,Johnny Davis,21.0,WAS,SG,50.0,6.0,12.3,1.2,3.1,0.403,0.3,0.8,0.35,1.0,2.3,0.421,0.448,0.3,0.5,0.583,0.4,1.1,1.4,0.6,0.4,0.2,0.3,1.1,3.0,,150.0,30.0,70.0,20.0,10.0,15.0,25.0,60.0,155.0,15.0,15.0,340.0,6.8,0.5528455284552845,19.90243902439024,556,SG,WAS,50,613,6.2,0.462,0.26,0.156,3.1,9.6,6.3,6.6,1.4,1.3,7.3,12.2,-0.3,0.2,-0.1,-0.009,-5.5,-1.1,-6.6,-0.7,davisjo06,508.0,WAS,SG,50.0,6.0,613.0,3.6,9.0,0.403,0.8,2.3,0.35,2.8,6.7,0.421,0.448,0.8,1.4,0.583,1.1,3.2,4.2,1.9,1.1,0.6,0.8,3.3,8.9,
1047,454.0,Saben Lee,24.0,PHO,PG,24.0,0.0,7.7,0.8,2.3,0.364,0.1,0.7,0.125,0.8,1.6,0.462,0.382,1.2,1.6,0.744,0.4,0.9,1.3,1.3,0.3,0.1,0.3,0.5,3.0,,72.0,31.200000000000003,31.200000000000003,7.199999999999999,2.4000000000000004,28.799999999999997,38.400000000000006,19.200000000000003,55.199999999999996,2.4000000000000004,7.199999999999999,165.60000000000002,6.900000000000001,0.8961038961038963,32.25974025974027,317,PG,PHO,24,185,13.5,0.492,0.291,0.709,5.8,12.8,9.5,21.0,1.8,1.4,10.0,18.8,0.2,0.2,0.4,0.099,-2.0,0.6,-1.4,0.0,leesa01,300.0,PHO,PG,24.0,0.0,185.0,3.9,10.7,0.364,0.4,3.1,0.125,3.5,7.6,0.462,0.382,5.6,7.6,0.744,1.8,4.3,6.0,5.8,1.4,0.6,1.6,2.5,13.8,
1048,455.0,Olivier-Maxence Prosper,21.0,DAL,PF,40.0,1.0,8.4,1.0,2.6,0.385,0.3,1.1,0.289,0.7,1.5,0.458,0.447,0.7,1.0,0.683,0.6,1.4,2.0,0.6,0.2,0.1,0.2,0.5,3.0,,120.0,24.0,80.0,8.0,4.0,28.0,40.0,40.0,104.0,12.0,8.0,256.0,6.4,0.7619047619047619,27.428571428571427,410,PF,DAL,40,336,11.6,0.496,0.433,0.394,8.2,17.5,12.8,8.4,1.0,1.0,6.2,16.6,0.2,0.3,0.5,0.076,-1.7,-1.3,-2.9,-0.1,prospol01,341.0,DAL,PF,40.0,1.0,336.0,4.3,11.1,0.385,1.4,4.8,0.289,2.9,6.3,0.458,0.447,3.0,4.4,0.683,2.7,5.8,8.5,2.4,0.7,0.4,0.9,2.1,13.0,
1049,456.0,Trevelin Queen,26.0,ORL,SG,14.0,0.0,11.8,1.0,2.7,0.368,0.2,1.2,0.176,0.8,1.5,0.524,0.408,0.6,0.9,0.75,0.2,1.2,1.4,1.3,0.5,0.4,0.5,1.1,2.9,,40.6,18.2,19.599999999999998,7.0,5.6000000000000005,8.4,12.6,14.0,37.800000000000004,2.8000000000000003,7.0,121.80000000000001,8.700000000000001,0.7372881355932204,26.542372881355934,417,SG,ORL,14,165,8.3,0.462,0.447,0.316,2.1,12.2,7.1,14.5,2.1,2.8,13.9,13.3,-0.1,0.3,0.2,0.056,-4.7,1.4,-3.4,-0.1,queentr01,514.0,ORL,SG,14.0,0.0,165.0,3.1,8.3,0.368,0.7,3.7,0.176,2.4,4.6,0.524,0.408,2.0,2.6,0.75,0.7,3.7,4.4,3.9,1.5,1.1,1.5,3.3,8.7,
1050,457.0,Jeremiah Robinson-Earl,23.0,NOP,PF,39.0,1.0,8.6,1.2,2.4,0.474,0.3,1.0,0.333,0.8,1.4,0.571,0.542,0.3,0.4,0.75,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,,113.1,19.5,74.1,11.7,3.9000000000000004,11.7,15.600000000000001,46.8,93.6,11.7,15.600000000000001,265.2,6.8,0.7906976744186046,28.465116279069765,309,PF,NOP,39,334,11.8,0.564,0.411,0.168,7.8,17.5,12.7,8.4,1.5,1.2,13.6,15.4,0.2,0.4,0.6,0.086,-1.9,-0.3,-2.2,0.0,robinje02,373.0,NOP,PF,39.0,1.0,334.0,4.9,10.2,0.474,1.4,4.2,0.333,3.4,6.0,0.571,0.542,1.3,1.7,0.75,2.5,5.7,8.2,2.3,1.1,0.4,1.7,2.6,12.4,
1051,458.0,Jeenathan Williams,24.0,HOU,SG,22.0,0.0,5.9,1.2,2.3,0.54,0.1,0.2,0.4,1.1,2.0,0.556,0.56,0.3,0.6,0.538,0.5,0.5,1.0,0.3,0.2,0.0,0.2,0.5,2.9,,63.8,6.6,22.0,4.4,0.0,6.6,13.2,26.4,50.599999999999994,2.2,4.4,105.6,4.8,0.8135593220338982,29.288135593220336,328,SG,HOU,22,129,15.6,0.565,0.1,0.26,9.9,9.2,9.6,8.3,1.5,0.7,6.7,19.7,0.2,0.1,0.3,0.11,-0.8,-0.8,-1.6,0.0,willije02,158.0,HOU,SG,22.0,0.0,129.0,7.5,14.0,0.54,0.6,1.4,0.4,7.0,12.6,0.556,0.56,2.0,3.6,0.538,3.3,3.1,6.4,2.0,1.1,0.3,1.1,2.8,17.6,
